,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
11139,"frozenset({'male', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Yes'})",0.2350346950328645,0.2972772789060302,0.08524548670786454,0.36269320449027664,1.220050203046041,0.015375012119985931,1.1026443245939757
11140,"frozenset({'male', 'Seatbelt', 'Yes', 'Unknown'})","frozenset({'Leisure', 'Unscathed'})",0.36978430435357407,0.14811971114026376,0.08524548670786454,0.2305275959640406,1.5563600157560373,0.03047314236280977,1.107096608522332
11141,"frozenset({'Yes', 'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'male'})",0.3348113044450998,0.2544149867174691,0.08524548670786454,0.2546075523021731,1.0007568956026864,6.447313460597459e-05,1.0002583412071033
11142,"frozenset({'male', 'Yes', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Seatbelt'})",0.25314888073066916,0.21685158254773745,0.08524548670786454,0.33674052384438213,1.5528617309963715,0.030349751301230493,1.1807572233894712
11143,"frozenset({'Leisure', 'Seatbelt', 'male'})","frozenset({'Yes', 'Unscathed', 'Unknown'})",0.1388032953784024,0.3561571395157272,0.08524548670786454,0.6141459860550876,1.7243680328580586,0.03580970207053618,1.6686177601257064
11144,"frozenset({'Leisure', 'Seatbelt', 'Unscathed'})","frozenset({'male', 'Yes', 'Unknown'})",0.12249420054531258,0.5403136959786304,0.08524548670786454,0.6959144704677742,1.2879822881545053,0.019060192475279125,1.511700687397076
11145,"frozenset({'Leisure', 'Seatbelt', 'Unknown'})","frozenset({'male', 'Yes', 'Unscathed'})",0.21685158254773745,0.25314944570433573,0.08524548670786454,0.3931052091312209,1.5528582653518648,0.0303496287857968,1.2306095974666982
11146,"frozenset({'Leisure', 'Seatbelt', 'Yes'})","frozenset({'male', 'Unscathed', 'Unknown'})",0.21685158254773745,0.30854341879125013,0.08524548670786454,0.3931052091312209,1.2740677168589434,0.018337358058292633,1.139335172442194
11147,"frozenset({'Leisure', 'male', 'Unscathed'})","frozenset({'Seatbelt', 'Yes', 'Unknown'})",0.10535572436968713,0.5878511452581195,0.08524548670786454,0.809120598029805,1.3764038814188722,0.023312003477645185,2.1592107398064653
11148,"frozenset({'Leisure', 'male', 'Unknown'})","frozenset({'Yes', 'Seatbelt', 'Unscathed'})",0.2544093369808033,0.3348113044450998,0.08524548670786454,0.3350721625216798,1.0007791196805984,6.636473030881274e-05,1.0003923103559167
11149,"frozenset({'Leisure', 'male', 'Yes'})","frozenset({'Seatbelt', 'Unscathed', 'Unknown'})",0.20838714707507483,0.3348113044450998,0.08524548670786454,0.4090726702887941,1.221800652659478,0.015475114166065868,1.1256692017950616
11150,"frozenset({'Leisure', 'Unscathed', 'Unknown'})","frozenset({'male', 'Seatbelt', 'Yes'})",0.14811971114026376,0.36978430435357407,0.08524548670786454,0.5755175057500638,1.556360015756037,0.03047314236280977,1.4846682823988346
11151,"frozenset({'Leisure', 'Yes', 'Unscathed'})","frozenset({'male', 'Seatbelt', 'Unknown'})",0.1304614591913871,0.36978430435357407,0.08524548670786454,0.6534150946664586,1.7670168446135217,0.03700288677582527,1.8183587511981463
11152,"frozenset({'Leisure', 'Yes', 'Unknown'})","frozenset({'male', 'Seatbelt', 'Unscathed'})",0.2972716291693644,0.2350346950328645,0.08524548670786454,0.2867595772460939,1.2200733904668704,0.015376340004120193,1.0725209628662289
11153,"frozenset({'male', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Yes', 'Unknown'})",0.2350346950328645,0.2972716291693644,0.08524548670786454,0.36269320449027664,1.2200733904668706,0.015376340004120193,1.1026531896126848
11154,"frozenset({'male', 'Seatbelt', 'Unknown'})","frozenset({'Leisure', 'Yes', 'Unscathed'})",0.36978430435357407,0.1304614591913871,0.08524548670786454,0.2305275959640406,1.767016844613522,0.03700288677582527,1.1300451273467336
11155,"frozenset({'male', 'Seatbelt', 'Yes'})","frozenset({'Leisure', 'Unscathed', 'Unknown'})",0.36978430435357407,0.14811971114026376,0.08524548670786454,0.2305275959640406,1.5563600157560373,0.03047314236280977,1.107096608522332
11156,"frozenset({'Seatbelt', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'male', 'Yes'})",0.3348113044450998,0.20838714707507483,0.08524548670786454,0.2546075523021731,1.221800652659478,0.015475114166065868,1.062008148016326
11157,"frozenset({'Yes', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'male', 'Unknown'})",0.3348113044450998,0.2544093369808033,0.08524548670786454,0.2546075523021731,1.0007791196805986,6.636473030881274e-05,1.0002659207535332
11158,"frozenset({'Seatbelt', 'Yes', 'Unknown'})","frozenset({'Leisure', 'male', 'Unscathed'})",0.5878511452581195,0.10535572436968713,0.08524548670786454,0.14501202795213422,1.3764038814188722,0.023312003477645185,1.0463822941128194
11159,"frozenset({'male', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Seatbelt', 'Yes'})",0.30854341879125013,0.21685158254773745,0.08524548670786454,0.27628360067384455,1.2740677168589434,0.018337358058292633,1.0821205905813984
11160,"frozenset({'male', 'Yes', 'Unscathed'})","frozenset({'Leisure', 'Seatbelt', 'Unknown'})",0.25314944570433573,0.21685158254773745,0.08524548670786454,0.3367397723138863,1.5528582653518648,0.0303496287857968,1.1807558854906728
11161,"frozenset({'male', 'Yes', 'Unknown'})","frozenset({'Leisure', 'Seatbelt', 'Unscathed'})",0.5403136959786304,0.12249420054531258,0.08524548670786454,0.15777036070400854,1.2879822881545053,0.019060192475279125,1.0418842540238584
11162,"frozenset({'Yes', 'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Seatbelt', 'male'})",0.3561571395157272,0.1388032953784024,0.08524548670786454,0.23934796540587183,1.7243680328580586,0.03580970207053618,1.1321822140147413
11163,"frozenset({'Leisure', 'Seatbelt'})","frozenset({'male', 'Yes', 'Unscathed', 'Unknown'})",0.21685158254773745,0.25314888073066916,0.08524548670786454,0.3931052091312209,1.5528617309963715,0.030349751301230493,1.2306105283919178
11164,"frozenset({'Leisure', 'male'})","frozenset({'Yes', 'Seatbelt', 'Unscathed', 'Unknown'})",0.2544149867174691,0.3348113044450998,0.08524548670786454,0.335064721649164,1.0007568956026864,6.447313460597459e-05,1.000381115594728
11165,"frozenset({'Leisure', 'Unscathed'})","frozenset({'male', 'Seatbelt', 'Yes', 'Unknown'})",0.14811971114026376,0.36978430435357407,0.08524548670786454,0.5755175057500638,1.556360015756037,0.03047314236280977,1.4846682823988346
11166,"frozenset({'Leisure', 'Yes'})","frozenset({'male', 'Seatbelt', 'Unscathed', 'Unknown'})",0.2972772789060302,0.2350346950328645,0.08524548670786454,0.28675412739771067,1.220050203046041,0.015375012119985931,1.072512767828781
11167,"frozenset({'male', 'Seatbelt'})","frozenset({'Leisure', 'Yes', 'Unscathed', 'Unknown'})",0.36978430435357407,0.1304614591913871,0.08524548670786454,0.2305275959640406,1.767016844613522,0.03700288677582527,1.1300451273467336
11168,"frozenset({'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'male', 'Yes', 'Unknown'})",0.3348113044450998,0.20838149733840905,0.08524548670786454,0.2546075523021731,1.2218337786905018,0.015477005761768706,1.0620157275627558
11169,"frozenset({'Seatbelt', 'Unknown'})","frozenset({'Leisure', 'Yes', 'male', 'Unscathed'})",0.5878511452581195,0.09232008696074676,0.08524548670786454,0.14501202795213422,1.570752722685274,0.030975017857660374,1.061628868140893
11170,"frozenset({'Seatbelt', 'Yes'})","frozenset({'Leisure', 'male', 'Unscathed', 'Unknown'})",0.5878511452581195,0.10535572436968713,0.08524548670786454,0.14501202795213422,1.3764038814188722,0.023312003477645185,1.0463822941128194
11171,"frozenset({'male', 'Unscathed'})","frozenset({'Leisure', 'Seatbelt', 'Yes', 'Unknown'})",0.3085439837649167,0.21685158254773745,0.08524548670786454,0.27628309477203766,1.2740653839185934,0.018337235542858946,1.0821198341436833
11172,"frozenset({'male', 'Unknown'})","frozenset({'Leisure', 'Yes', 'Seatbelt', 'Unscathed'})",0.6815350786499841,0.12249420054531258,0.08524548670786454,0.12507864874207605,1.0210985351572415,0.0017613921050479986,1.0029539205930313
11173,"frozenset({'male', 'Yes'})","frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown'})",0.5403216056099626,0.12249420054531258,0.08524548670786454,0.15776805114359982,1.2879634337075319,0.0190592235913125,1.0418813969788048
11174,"frozenset({'Unscathed', 'Unknown'})","frozenset({'Leisure', 'Seatbelt', 'male', 'Yes'})",0.4298856380304114,0.1388032953784024,0.08524548670786454,0.1982980568935267,1.428626433925297,0.025575943513396364,1.0742105741749746
11175,"frozenset({'Yes', 'Unscathed'})","frozenset({'Leisure', 'Seatbelt', 'male', 'Unknown'})",0.35615770448939377,0.1388032953784024,0.08524548670786454,0.23934758572772394,1.7243652974896593,0.035809623650329456,1.1321816488882288
11176,"frozenset({'Yes', 'Unknown'})","frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed'})",0.7927863032304064,0.08524548670786454,0.08524548670786454,0.10752643727636368,1.2613739615899637,0.017664032433659854,1.0249653900116689
11177,frozenset({'Seatbelt'}),"frozenset({'Leisure', 'male', 'Unscathed', 'Unknown', 'Yes'})",0.5878511452581195,0.09232008696074676,0.08524548670786454,0.14501202795213422,1.570752722685274,0.030975017857660374,1.061628868140893
11178,frozenset({'male'}),"frozenset({'Leisure', 'Seatbelt', 'Unscathed', 'Unknown', 'Yes'})",0.6815429882813162,0.12249420054531258,0.08524548670786454,0.12507719714472113,1.0210866848218911,0.0017604232210813725,1.0029522565773563
11179,frozenset({'Unscathed'}),"frozenset({'Leisure', 'Seatbelt', 'male', 'Unknown', 'Yes'})",0.429886203004078,0.1388032953784024,0.08524548670786454,0.19829779628227773,1.4286245563672155,0.02557586509318964,1.0742102249787793
11180,frozenset({'Unknown'}),"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed', 'Yes'})",0.9999898304740016,0.08524548670786454,0.08524548670786454,0.08524635362287397,1.0000101696294186,8.669061933169742e-07,1.0000009477032563
11181,frozenset({'Yes'}),"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed', 'Unknown'})",0.7927964727564049,0.08524548670786454,0.08524548670786454,0.10752505799058609,1.261357781428047,0.017663165527466537,1.0249638059669877
11182,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'male', 'Unscathed'})",frozenset({'Yes'}),0.0815692030594454,0.7927964727564049,0.0815692030594454,1.0,1.261357781428047,0.016901426588366145,inf
11183,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'male', 'Yes'})",frozenset({'Unscathed'}),0.12922416686158258,0.429886203004078,0.0815692030594454,0.631222510777087,1.4683479171140068,0.026017516630954265,1.5459560674304291
11184,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Yes'})",frozenset({'male'}),0.11528457158611836,0.6815429882813162,0.0815692030594454,0.7075465687836003,1.0381539843405312,0.002997811637910977,1.0889152860820528
11185,"frozenset({'Leisure', 'Driver', 'male', 'Unscathed', 'Yes'})",frozenset({'Seatbelt'}),0.08805227588342107,0.5878511452581195,0.0815692030594454,0.9263724559197187,1.5758622967604459,0.029807571838792422,5.597753665292512
11186,"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed', 'Yes'})",frozenset({'Driver'}),0.08524548670786454,0.7873602961365971,0.0815692030594454,0.9568741549799847,1.2152938872777237,0.01445029140083283,4.930679126744394
11187,"frozenset({'Driver', 'Seatbelt', 'male', 'Unscathed', 'Yes'})",frozenset({'Leisure'}),0.2128125858053756,0.3636430405978777,0.0815692030594454,0.38329125484168136,1.054031597061501,0.00418138727968187,1.031859795078404
11188,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'male'})","frozenset({'Yes', 'Unscathed'})",0.12922416686158258,0.35615770448939377,0.0815692030594454,0.631222510777087,1.772311823724382,0.03554502042546976,1.7458828543664884
11189,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'male', 'Yes'})",0.11528457158611836,0.5403216056099626,0.0815692030594454,0.7075465687836003,1.3094915351105747,0.019278458237977254,1.5718003118585413
11190,"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Yes'})","frozenset({'male', 'Unscathed'})",0.19411647723099626,0.3085439837649167,0.0815692030594454,0.4202075177903576,1.3619047523238004,0.021675731860182068,1.1925922419688524
11191,"frozenset({'Leisure', 'Driver', 'male', 'Unscathed'})","frozenset({'Seatbelt', 'Yes'})",0.10022067871416514,0.5878511452581195,0.0815692030594454,0.8138959355093297,1.3845272601313996,0.022654362298777382,2.2146150105310687
11192,"frozenset({'Leisure', 'Driver', 'male', 'Yes'})","frozenset({'Seatbelt', 'Unscathed'})",0.1958904945440493,0.3348113044450998,0.0815692030594454,0.41640204773235273,1.2436917218863845,0.01598285105275654,1.1398064249030027
11193,"frozenset({'Leisure', 'Driver', 'Unscathed', 'Yes'})","frozenset({'male', 'Seatbelt'})",0.12221566852768992,0.36978430435357407,0.0815692030594454,0.6674201764969652,1.804890495997912,0.036375767091826584,1.8949306335195502
11194,"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed'})","frozenset({'Driver', 'Yes'})",0.08524548670786454,0.6475208390536917,0.0815692030594454,0.9568741549799847,1.4777503630283038,0.026370973980828626,8.173269666547244
11195,"frozenset({'Leisure', 'Seatbelt', 'male', 'Yes'})","frozenset({'Driver', 'Unscathed'})",0.1388032953784024,0.37442499805084084,0.0815692030594454,0.5876604214408114,1.5695010335848802,0.02959777945793679,1.5171354739582974
11196,"frozenset({'Leisure', 'Yes', 'Seatbelt', 'Unscathed'})","frozenset({'male', 'Driver'})",0.12249420054531258,0.5805725895116028,0.0815692030594454,0.665902570867195,1.146975559813071,0.01045242784869968,1.25540448358755
11197,"frozenset({'Leisure', 'Yes', 'male', 'Unscathed'})","frozenset({'Driver', 'Seatbelt'})",0.09232008696074676,0.47017391019404586,0.0815692030594454,0.8835477277456153,1.8791934401059505,0.03816270678365675,4.5497273651180725
11198,"frozenset({'male', 'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Yes'})",0.2128125858053756,0.2972772789060302,0.0815692030594454,0.38329125484168136,1.289339219775489,0.018304856634267286,1.1394726061709568
11199,"frozenset({'male', 'Driver', 'Seatbelt', 'Yes'})","frozenset({'Leisure', 'Unscathed'})",0.3157191493304497,0.14811971114026376,0.0815692030594454,0.2583600115242627,1.744264889090997,0.03480497385916939,1.1486439540707227
11200,"frozenset({'Driver', 'Seatbelt', 'Unscathed', 'Yes'})","frozenset({'Leisure', 'male'})",0.2936241591779407,0.2544149867174691,0.0815692030594454,0.27780140192760233,1.091922317595638,0.006866816502261577,1.0323822495260353
11201,"frozenset({'male', 'Driver', 'Unscathed', 'Yes'})","frozenset({'Leisure', 'Seatbelt'})",0.2280702646449649,0.21685158254773745,0.0815692030594454,0.3576494427558257,1.649282142901093,0.032111805239103466,1.2191916214911405
11202,"frozenset({'male', 'Yes', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Driver'})",0.2350346950328645,0.31384287178374615,0.0815692030594454,0.3470517535636163,1.1058137200667497,0.00780523940151423,1.050859898868119
11203,"frozenset({'Leisure', 'Driver', 'Seatbelt'})","frozenset({'male', 'Yes', 'Unscathed'})",0.19411647723099626,0.25314944570433573,0.0815692030594454,0.4202075177903576,1.6599187749403026,0.03242872444634039,1.2881342501188497
11204,"frozenset({'Leisure', 'Driver', 'male'})","frozenset({'Yes', 'Seatbelt', 'Unscathed'})",0.2316601073223977,0.3348113044450998,0.0815692030594454,0.3521072488580299,1.0516587826734094,0.004006780338941612,1.0266956905791036
11205,"frozenset({'Leisure', 'Driver', 'Unscathed'})","frozenset({'male', 'Seatbelt', 'Yes'})",0.13841741836413005,0.36978430435357407,0.0815692030594454,0.5892986881525564,1.5936281805760224,0.030384614299247943,1.5344866876892804
11206,"frozenset({'Leisure', 'Driver', 'Yes'})","frozenset({'male', 'Seatbelt', 'Unscathed'})",0.26793367661133316,0.2350346950328645,0.0815692030594454,0.3044380388874011,1.2952897819823241,0.018595493088066573,1.0997802463831132
11207,"frozenset({'Leisure', 'Seatbelt', 'male'})","frozenset({'Driver', 'Unscathed', 'Yes'})",0.1388032953784024,0.3099937061933543,0.0815692030594454,0.5876604214408114,1.8957172668346574,0.03854105509324355,1.6733933138741857
11208,"frozenset({'Leisure', 'Seatbelt', 'Unscathed'})","frozenset({'male', 'Driver', 'Yes'})",0.12249420054531258,0.47383154971146796,0.0815692030594454,0.665902570867195,1.4053571807801433,0.023527586184392595,1.5748952383568864
11209,"frozenset({'Leisure', 'Seatbelt', 'Yes'})","frozenset({'male', 'Driver', 'Unscathed'})",0.21685158254773745,0.27778625238277643,0.0815692030594454,0.37615221480566713,1.3541066614317077,0.021330814620235124,1.1576762228822355
11210,"frozenset({'Leisure', 'male', 'Unscathed'})","frozenset({'Driver', 'Seatbelt', 'Yes'})",0.10535572436968713,0.47017391019404586,0.0815692030594454,0.7742265885166695,1.6466813060663825,0.032033690171223476,2.3467160562663185
11211,"frozenset({'Leisure', 'male', 'Yes'})","frozenset({'Driver', 'Seatbelt', 'Unscathed'})",0.20838714707507483,0.2936241591779407,0.0815692030594454,0.3914310657079958,1.33310238096172,0.020381702216036683,1.1607162328189518
11212,"frozenset({'Leisure', 'Yes', 'Unscathed'})","frozenset({'male', 'Driver', 'Seatbelt'})",0.1304614591913871,0.3157191493304497,0.0815692030594454,0.6252360165601344,1.980355065209322,0.04038002214313149,1.825898114297714
11213,"frozenset({'male', 'Driver', 'Seatbelt'})","frozenset({'Leisure', 'Yes', 'Unscathed'})",0.3157191493304497,0.1304614591913871,0.0815692030594454,0.2583600115242627,1.9803550652093218,0.04038002214313149,1.1724536895532567
11214,"frozenset({'Driver', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'male', 'Yes'})",0.2936241591779407,0.20838714707507483,0.0815692030594454,0.27780140192760233,1.3331023809617197,0.020381702216036683,1.0961151891429854
11215,"frozenset({'Driver', 'Seatbelt', 'Yes'})","frozenset({'Leisure', 'male', 'Unscathed'})",0.47017391019404586,0.10535572436968713,0.0815692030594454,0.1734873018066462,1.6466813060663825,0.032033690171223476,1.0824325840194418
11216,"frozenset({'male', 'Driver', 'Unscathed'})","frozenset({'Leisure', 'Seatbelt', 'Yes'})",0.27778625238277643,0.21685158254773745,0.0815692030594454,0.29364017246989915,1.3541066614317079,0.021330814620235124,1.1087103016470587
11217,"frozenset({'male', 'Driver', 'Yes'})","frozenset({'Leisure', 'Seatbelt', 'Unscathed'})",0.47383154971146796,0.12249420054531258,0.0815692030594454,0.17214810434027797,1.4053571807801433,0.023527586184392595,1.059979211324262
11218,"frozenset({'Driver', 'Unscathed', 'Yes'})","frozenset({'Leisure', 'Seatbelt', 'male'})",0.3099937061933543,0.1388032953784024,0.0815692030594454,0.26313180374238865,1.8957172668346574,0.03854105509324355,1.1687255726267234
11219,"frozenset({'male', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Yes'})",0.2350346950328645,0.26793367661133316,0.0815692030594454,0.3470517535636163,1.2952897819823241,0.018595493088066573,1.1211705175472764
11220,"frozenset({'male', 'Seatbelt', 'Yes'})","frozenset({'Leisure', 'Driver', 'Unscathed'})",0.36978430435357407,0.13841741836413005,0.0815692030594454,0.22058589858765867,1.5936281805760224,0.030384614299247943,1.105423394412078
11221,"frozenset({'Yes', 'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'male'})",0.3348113044450998,0.2316601073223977,0.0815692030594454,0.2436273864606641,1.0516587826734092,0.004006780338941612,1.0158219360723113
11222,"frozenset({'male', 'Yes', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Seatbelt'})",0.25314944570433573,0.19411647723099626,0.0815692030594454,0.3222175850810024,1.6599187749403024,0.03242872444634039,1.1890003414522279
11223,"frozenset({'Leisure', 'Driver'})","frozenset({'male', 'Yes', 'Seatbelt', 'Unscathed'})",0.31384287178374615,0.2350346950328645,0.0815692030594454,0.2599045904590459,1.1058137200667497,0.00780523940151423,1.0336036342146846
11224,"frozenset({'Leisure', 'Seatbelt'})","frozenset({'male', 'Driver', 'Unscathed', 'Yes'})",0.21685158254773745,0.2280702646449649,0.0815692030594454,0.37615221480566713,1.649282142901093,0.032111805239103466,1.2373687198626082
11225,"frozenset({'Leisure', 'male'})","frozenset({'Driver', 'Seatbelt', 'Unscathed', 'Yes'})",0.2544149867174691,0.2936241591779407,0.0815692030594454,0.3206147723916476,1.091922317595638,0.006866816502261577,1.0397279954242193
11226,"frozenset({'Leisure', 'Unscathed'})","frozenset({'male', 'Driver', 'Seatbelt', 'Yes'})",0.14811971114026376,0.3157191493304497,0.0815692030594454,0.5506978269907808,1.7442648890909973,0.03480497385916939,1.5229858473342164
11227,"frozenset({'Leisure', 'Yes'})","frozenset({'male', 'Driver', 'Seatbelt', 'Unscathed'})",0.2972772789060302,0.2128125858053756,0.0815692030594454,0.27438761334070727,1.289339219775489,0.018304856634267286,1.0848593941716211
11228,"frozenset({'Driver', 'Seatbelt'})","frozenset({'Leisure', 'Yes', 'male', 'Unscathed'})",0.47017391019404586,0.09232008696074676,0.0815692030594454,0.1734873018066462,1.8791934401059505,0.03816270678365675,1.098204437782166
11229,"frozenset({'male', 'Driver'})","frozenset({'Leisure', 'Yes', 'Seatbelt', 'Unscathed'})",0.5805725895116028,0.12249420054531258,0.0815692030594454,0.1404978542443145,1.146975559813071,0.01045242784869968,1.0209466070421185
11230,"frozenset({'Driver', 'Unscathed'})","frozenset({'Leisure', 'Seatbelt', 'male', 'Yes'})",0.37442499805084084,0.1388032953784024,0.0815692030594454,0.21785191556139002,1.5695010335848802,0.02959777945793679,1.1010660535462733
11231,"frozenset({'Driver', 'Yes'})","frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed'})",0.6475208390536917,0.08524548670786454,0.0815692030594454,0.12597154892907125,1.4777503630283035,0.026370973980828626,1.046595808375924
11232,"frozenset({'male', 'Seatbelt'})","frozenset({'Leisure', 'Driver', 'Unscathed', 'Yes'})",0.36978430435357407,0.12221566852768992,0.0815692030594454,0.22058589858765867,1.8048904959979122,0.036375767091826584,1.126210482825133
11233,"frozenset({'Seatbelt', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'male', 'Yes'})",0.3348113044450998,0.1958904945440493,0.0815692030594454,0.2436273864606641,1.2436917218863845,0.01598285105275654,1.0631129301380136
11234,"frozenset({'Seatbelt', 'Yes'})","frozenset({'Leisure', 'Driver', 'male', 'Unscathed'})",0.5878511452581195,0.10022067871416514,0.0815692030594454,0.13875826170863234,1.3845272601313996,0.022654362298777382,1.044746534313261
11235,"frozenset({'male', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Yes'})",0.3085439837649167,0.19411647723099626,0.0815692030594454,0.2643681528452486,1.3619047523238004,0.021675731860182068,1.0954984152548168
11236,"frozenset({'male', 'Yes'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed'})",0.5403216056099626,0.11528457158611836,0.0815692030594454,0.15096417062087109,1.3094915351105747,0.019278458237977254,1.0420236670822762
11237,"frozenset({'Yes', 'Unscathed'})","frozenset({'Leisure', 'Driver', 'Seatbelt', 'male'})",0.35615770448939377,0.12922416686158258,0.0815692030594454,0.22902551883971528,1.772311823724382,0.03554502042546976,1.1294483208159312
11238,frozenset({'Leisure'}),"frozenset({'Driver', 'Seatbelt', 'male', 'Unscathed', 'Yes'})",0.3636430405978777,0.2128125858053756,0.0815692030594454,0.2243111896912278,1.054031597061501,0.00418138727968187,1.0148237330912058
11239,frozenset({'Driver'}),"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed', 'Yes'})",0.7873602961365971,0.08524548670786454,0.0815692030594454,0.10359831891408222,1.2152938872777237,0.01445029140083283,1.0204738931145072
11240,frozenset({'Seatbelt'}),"frozenset({'Leisure', 'Driver', 'male', 'Unscathed', 'Yes'})",0.5878511452581195,0.08805227588342107,0.0815692030594454,0.13875826170863234,1.5758622967604459,0.029807571838792422,1.058875439462337
11241,frozenset({'male'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'Unscathed', 'Yes'})",0.6815429882813162,0.11528457158611836,0.0815692030594454,0.11968313732511997,1.0381539843405312,0.002997811637910977,1.00499657103652
11242,frozenset({'Unscathed'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'male', 'Yes'})",0.429886203004078,0.12922416686158258,0.0815692030594454,0.18974603625199765,1.4683479171140068,0.026017516630954265,1.0746949377581052
11243,frozenset({'Yes'}),"frozenset({'Leisure', 'Driver', 'Seatbelt', 'male', 'Unscathed'})",0.7927964727564049,0.0815692030594454,0.0815692030594454,0.10288794900391592,1.261357781428047,0.016901426588366145,1.0237637493786866
11244,"frozenset({'Leisure', 'NA', 'Seatbelt', 'male', 'Unscathed'})",frozenset({'Unknown'}),0.08524548670786454,0.9999898304740016,0.08524548670786454,1.0,1.0000101696294188,8.669061933169742e-07,inf
11245,"frozenset({'Leisure', 'NA', 'Seatbelt', 'male', 'Unknown'})",frozenset({'Unscathed'}),0.1388032953784024,0.429886203004078,0.08524548670786454,0.6141459860550876,1.4286245563672155,0.02557586509318964,1.4775375566711508
11246,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed', 'Unknown'})",frozenset({'male'}),0.12249420054531258,0.6815429882813162,0.08524548670786454,0.6959144704677742,1.0210866848218911,0.0017604232210813725,1.047261315619213
11247,"frozenset({'Leisure', 'NA', 'male', 'Unscathed', 'Unknown'})",frozenset({'Seatbelt'}),0.10520544137437754,0.5878511452581195,0.08524548670786454,0.8102764039030572,1.3783700354062813,0.023400347508550752,2.172364762321316
11248,"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed', 'Unknown'})",frozenset({'NA'}),0.08524548670786454,0.9687609110539358,0.08524548670786454,1.0,1.0322464383003218,0.002662991341517512,inf
11249,"frozenset({'Leisure', 'NA', 'Seatbelt', 'male'})","frozenset({'Unscathed', 'Unknown'})",0.1388032953784024,0.4298856380304114,0.08524548670786454,0.6141459860550876,1.428626433925297,0.025575943513396364,1.4775390208872692
11250,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unscathed'})","frozenset({'male', 'Unknown'})",0.12249420054531258,0.6815350786499841,0.08524548670786454,0.6959144704677742,1.0210985351572417,0.0017613921050479986,1.0472873268251532
11251,"frozenset({'Leisure', 'NA', 'Seatbelt', 'Unknown'})","frozenset({'male', 'Unscathed'})",0.21685158254773745,0.3085439837649167,0.08524548670786454,0.3931052091312209,1.2740653839185936,0.018337235542858946,1.1393342415169745
11252,"frozenset({'Leisure', 'NA', 'male', 'Unscathed'})","frozenset({'Seatbelt', 'Unknown'})",0.10520544137437754,0.5878511452581195,0.08524548670786454,0.8102764039030572,1.3783700354062813,0.023400347508550752,2.172364762321316
11253,"frozenset({'Leisure', 'NA', 'male', 'Unknown'})","frozenset({'Seatbelt', 'Unscathed'})",0.24729575354492728,0.3348113044450998,0.08524548670786454,0.3447106773403516,1.0295670210767183,0.0024480728797535156,1.0151068734876878
11254,"frozenset({'Leisure', 'NA', 'Unscathed', 'Unknown'})","frozenset({'male', 'Seatbelt'})",0.14785304356963921,0.36978430435357407,0.08524548670786454,0.576555508427621,1.5591670647987808,0.030571751844906826,1.4883076960246722
11255,"frozenset({'Leisure', 'Seatbelt', 'male', 'Unscathed'})","frozenset({'NA', 'Unknown'})",0.08524548670786454,0.9687609110539358,0.08524548670786454,1.0,1.0322464383003218,0.002662991341517512,inf
